"UUID","YEAR","STATE","BILLNUM","BILLSTATUS","AUTHORNAME","AUTHORPARTY","PREFILEDATE","INTRODUCEDDATE","LASTACTIONDATE","NCOAUTHORS","NDEMCOAUTHORS","NREPCOAUTHORS","AUDITS","AVAPPL","AVBDIS","AVBRET","AVELIG","AVEVIP","AVMIOV","AVMISC","AVMOVE","AVNOEX","AVPERM","BACAND","BALDES","BAPART","CANQUL","CANRTR","CANWDW","CANWRI","CNTEST","CRIMES","CYBSEC","DATART","DUALFU","ECONPV","EDHOLI","ELCOST","ELDATE","ELECOL","ELEING","EMEDIS","EOCAMP","EOGENR","EOLOCA","EOSTWD","EXPOLL","FILING","INVOTE","MAILVO","MISCEL","POLPAR","POLWAT","PPACES","PPGENR","PPLOCA","PPPROC","PPVCEN","PPVHRS","PREDEF","PRIDAT","PRIMIS","PRIPUS","PRIRNF","PRITYP","PROVOT","PTDRES","PWCOMP","PWMISC","PWQUAL","PWTRAI","PWYOTH","RECOUN","REGAPP","REGATO","REGCVL","REGDRI","REGDTE","REGEDY","REGELE","REGGEN","REGIDR","REGLST","REGMSC","REGONL","REGPRE","REGSDL","REPRES","RUNOFF","SPELEC","STVOTE","TECHSS","TFSCIC","VACNCY","VCOUNT","VEDINF","VOTAFW","VOTAGE","VOTAST","VOTEME","VOTFVR","VOTMQU","VOTRID","VSSCST","VTRCHA","COAUTHORS","HISTORY","BILLTEXTURL"
"OK2025S147",2025,"OK","S147","Enacted","Pederson","R",2024-12-30,2025-02-03,2025-05-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/30/2024 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/25/2025 - From SENATE Committee on JUDICIARY: Do pass as substituted."",""03/17/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on APPROPRIATIONS AND BUDGET."",""04/17/2025 - From HOUSE Committee on APPROPRIATIONS AND BUDGET: Do pass as substituted."",""05/05/2025 - Passed HOUSE. *****To SENATE for concurrence."",""05/14/2025 - SENATE concurred in HOUSE amendments."",""05/14/2025 - Referred for Enrollment."",""05/15/2025 - *****To GOVERNOR."",""05/20/2025 - Signed by GOVERNOR."",""05/22/2025 - Chapter No. 262""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S147&ciq=urn:user:PA195824351&client_md=c62d18c1375c59c0726228e873d91b36&mode=current_text"
"OK2025S153",2025,"OK","S153","Pending","Deevers","R",2024-12-30,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/30/2024 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S153&ciq=urn:user:PA195824351&client_md=e5e4bb89a4c5e78cd5e35192417545e1&mode=current_text"
"OK2025S273",2025,"OK","S273","Pending","Boren","D",2024-12-31,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/31/2024 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S273&ciq=urn:user:PA195824351&client_md=854d04dfb08511f230994b874ec5a89f&mode=current_text"
"OK2025S316",2025,"OK","S316","Pending","Hamilton","R",2024-12-31,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"[""12/31/2024 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S316&ciq=urn:user:PA195824351&client_md=f17109c7c7565d6c9c9010c4cec8ae17&mode=current_text"
"OK2025S329",2025,"OK","S329","Pending","Boren","D",2024-12-31,2025-02-03,2025-02-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""12/31/2024 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S329&ciq=urn:user:PA195824351&client_md=8723cbef0fc877e1bde1f568654d16a8&mode=current_text"
"OK2025S384",2025,"OK","S384","Pending","Jett","R",2025-01-07,2025-02-03,2025-02-04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/07/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S384&ciq=urn:user:PA195824351&client_md=a5dbdc03c7886d3a22955919c39110d7&mode=current_text"
"OK2025S386",2025,"OK","S386","Pending","Jett","R",2025-01-07,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/07/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S386&ciq=urn:user:PA195824351&client_md=fb60281ff7c7c9fb3a0a12ca0408825d&mode=current_text"
"OK2025S399",2025,"OK","S399","Pending","Brooks","D",2025-01-07,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,"[""01/07/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on AERONAUTICS AND TRANSPORTATION.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S399&ciq=urn:user:PA195824351&client_md=c08c6ab5173b3c476f40b9a0a4d228c3&mode=current_text"
"OK2025S512",2025,"OK","S512","Pending","Boren","D",2025-01-13,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/13/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on PUBLIC SAFETY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S512&ciq=urn:user:PA195824351&client_md=6448ec324db835eb581208536d14d9e0&mode=current_text"
"OK2025S524",2025,"OK","S524","Pending","Weaver","R",2025-01-13,2025-02-03,2025-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/13/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on PUBLIC SAFETY."",""02/19/2025 - From SENATE Committee on PUBLIC SAFETY: Do pass as substituted.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S524&ciq=urn:user:PA195824351&client_md=b09a21c36f708dc531f52318f76b3aab&mode=current_text"
"OK2025S525",2025,"OK","S525","Pending","Boren","D",2025-01-13,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/13/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S525&ciq=urn:user:PA195824351&client_md=2deeceace9d9c015568faef842383c92&mode=current_text"
"OK2025S536",2025,"OK","S536","Enacted","Howard","R",2025-01-13,2025-02-03,2025-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/13/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/11/2025 - From SENATE Committee on JUDICIARY: Do pass."",""03/05/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on ELECTIONS AND ETHICS."",""04/01/2025 - To HOUSE Committee on GOVERNMENT OVERSIGHT."",""04/08/2025 - From HOUSE Committee on ELECTIONS AND ETHICS: Do pass."",""04/15/2025 - From HOUSE Committee on GOVERNMENT OVERSIGHT: Do Pass."",""05/06/2025 - Passed HOUSE."",""05/06/2025 - Referred for Enrollment."",""05/07/2025 - *****To GOVERNOR."",""05/14/2025 - Became law without GOVERNOR'S signature."",""05/16/2025 - Chapter No. 201""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S536&ciq=urn:user:PA195824351&client_md=2c1d1bc5c0f84d0058f7dd2f480258f2&mode=current_text"
"OK2025S538",2025,"OK","S538","Pending","Deevers","R",2025-01-13,2025-02-03,2025-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/13/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on LOCAL AND COUNTY GOVERNMENT."",""02/11/2025 - From SENATE Committee on LOCAL AND COUNTY GOVERNMENT: Do pass.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S538&ciq=urn:user:PA195824351&client_md=f2092d592915e4be62a1e600cfc40bec&mode=current_text"
"OK2025S563",2025,"OK","S563","Pending","Haste","R",2025-01-14,2025-02-03,2025-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/14/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on LOCAL AND COUNTY GOVERNMENT."",""02/11/2025 - From SENATE Committee on LOCAL AND COUNTY GOVERNMENT: Do pass."",""03/11/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on GOVERNMENT OVERSIGHT."",""04/01/2025 - To HOUSE Committee on COUNTY AND MUNICIPAL GOVERNMENT."",""04/10/2025 - From HOUSE Committee on COUNTY AND MUNICIPAL GOVERNMENT: Do pass."",""04/22/2025 - From HOUSE Committee on GOVERNMENT OVERSIGHT: Do Pass.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S563&ciq=urn:user:PA195824351&client_md=adc117d9328556d967dcdd8828f182bd&mode=current_text"
"OK2025S602",2025,"OK","S602","Pending","Boren","D",2025-01-14,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"[""01/14/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S602&ciq=urn:user:PA195824351&client_md=445474fcac9fa62789a0ebcee1c643dc&mode=current_text"
"OK2025S652",2025,"OK","S652","Enacted","Paxton","R",2025-01-15,2025-02-03,2025-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/15/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/19/2025 - From SENATE Committee on JUDICIARY: Do pass as substituted."",""02/19/2025 - To SENATE Committee on APPROPRIATIONS."",""02/26/2025 - From SENATE Committee on APPROPRIATIONS: Do pass."",""03/25/2025 - Substituted on SENATE floor."",""03/25/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on ELECTIONS AND ETHICS."",""04/01/2025 - To HOUSE Committee on GOVERNMENT OVERSIGHT."",""04/09/2025 - From HOUSE Committee on ELECTIONS AND ETHICS: Do pass as substituted."",""04/21/2025 - From HOUSE Committee on GOVERNMENT OVERSIGHT: Do pass as substituted."",""05/07/2025 - Passed HOUSE. *****To SENATE for concurrence."",""05/15/2025 - SENATE concurred in HOUSE amendments."",""05/15/2025 - Referred for Enrollment."",""05/19/2025 - *****To GOVERNOR."",""05/22/2025 - Signed by GOVERNOR."",""05/22/2025 - Chapter No. 283""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S652&ciq=urn:user:PA195824351&client_md=9b36d2d391f8b7d1e8ca07e0e9b5583d&mode=current_text"
"OK2025S654",2025,"OK","S654","Pending","Paxton","R",2025-01-15,2025-02-03,2025-02-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/15/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S654&ciq=urn:user:PA195824351&client_md=cdb06b22884a40d7613ea8f194d2eaf5&mode=current_text"
"OK2025S656",2025,"OK","S656","Pending","Paxton","R",2025-01-15,2025-02-03,2025-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/15/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/25/2025 - From SENATE Committee on JUDICIARY: Do pass as substituted.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S656&ciq=urn:user:PA195824351&client_md=4128e82e7fcf6a5f05f2a986df73fa0e&mode=current_text"
"OK2025S659",2025,"OK","S659","Pending","Deevers","R",2025-01-15,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"[""01/15/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S659&ciq=urn:user:PA195824351&client_md=303de9f7023fde99b5c11d1acddf684b&mode=current_text"
"OK2025S735",2025,"OK","S735","Pending","Deevers","R",2025-01-15,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,"[""01/15/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S735&ciq=urn:user:PA195824351&client_md=103cbaf823898af036a40f4027eaea6a&mode=current_text"
"OK2025S814",2025,"OK","S814","Enacted","Gollihare","R",2025-01-16,2025-02-03,2025-05-06,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/25/2025 - From SENATE Committee on JUDICIARY: Do pass."",""03/12/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on ELECTIONS AND ETHICS."",""04/01/2025 - To HOUSE Committee on GOVERNMENT OVERSIGHT."",""04/08/2025 - From HOUSE Committee on ELECTIONS AND ETHICS: Do pass."",""04/15/2025 - From HOUSE Committee on GOVERNMENT OVERSIGHT: Do Pass."",""04/29/2025 - Passed HOUSE."",""04/29/2025 - Referred for Enrollment."",""04/30/2025 - *****To GOVERNOR."",""05/05/2025 - Signed by GOVERNOR."",""05/06/2025 - Chapter No. 43""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S814&ciq=urn:user:PA195824351&client_md=946ee63af4236948dfafc0249b6d756e&mode=current_text"
"OK2025S831",2025,"OK","S831","Enacted","Rader","R",2025-01-16,2025-02-03,2025-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""02/19/2025 - From SENATE Committee on JUDICIARY: Do pass as amended."",""02/19/2025 - To SENATE Committee on APPROPRIATIONS."",""02/26/2025 - From SENATE Committee on APPROPRIATIONS: Do pass as amended."",""02/26/2025 - Title Stricken."",""03/24/2025 - Amended on SENATE floor."",""03/24/2025 - Title restored."",""03/24/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on APPROPRIATIONS AND BUDGET."",""04/17/2025 - From HOUSE Committee on APPROPRIATIONS AND BUDGET: Do pass."",""04/30/2025 - Passed HOUSE."",""04/30/2025 - Referred for Enrollment."",""05/01/2025 - *****To GOVERNOR."",""05/08/2025 - Became law without GOVERNOR'S signature."",""05/09/2025 - Chapter No. 107""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S831&ciq=urn:user:PA195824351&client_md=1c3652e033c26ea47de0f823e89625b4&mode=current_text"
"OK2025S834",2025,"OK","S834","Pending","Bullard","R",2025-01-16,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S834&ciq=urn:user:PA195824351&client_md=621351962ad604bc039f66f009595b8f&mode=current_text"
"OK2025S952",2025,"OK","S952","Pending","Rader","R",2025-01-16,2025-02-03,2025-02-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S952&ciq=urn:user:PA195824351&client_md=5907b39d6d8e00303adb781b3205c11e&mode=current_text"
"OK2025S953",2025,"OK","S953","Pending","Deevers","R",2025-01-16,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S953&ciq=urn:user:PA195824351&client_md=6c6822a2bea6001289358e7ff7e4703a&mode=current_text"
"OK2025S962",2025,"OK","S962","Pending","Haste","R",2025-01-16,2025-02-03,2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S962&ciq=urn:user:PA195824351&client_md=f32edac4acb62e7a268d21f717228149&mode=current_text"
"OK2025S990",2025,"OK","S990","Pending","Coleman","R",2025-01-16,2025-02-03,2025-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"[""01/16/2025 - PREFILED."",""02/03/2025 - INTRODUCED."",""02/04/2025 - To SENATE Committee on JUDICIARY."",""03/04/2025 - From SENATE Committee on JUDICIARY: Do pass as amended."",""03/04/2025 - Title Stricken."",""03/27/2025 - Passed SENATE. *****To HOUSE."",""04/01/2025 - To HOUSE Committee on ELECTIONS AND ETHICS."",""04/01/2025 - To HOUSE Committee on GOVERNMENT OVERSIGHT.""]","http://custom.statenet.com/public/resources.cgi?id=ID:bill:OK2025000S990&ciq=urn:user:PA195824351&client_md=294b64e253624912f91a907b0aa6b913&mode=current_text"
